ID	CHARACTER	PINYIN	DOCULECT	PHONETIC_CLASS	KARLGREN_ID	READING	SOURCE
15075	譟	zào	Middle_Chinese		1134c	sawH	Wikibooks2016a
15076	燥	zào	Old_Chinese	1134	1134d		Karlgren1954
15077	燥	zào	Middle_Chinese		1134d	sawH	Wikibooks2016a
15078	燥	zào	Middle_Chinese		1134d	sawX	Wikibooks2016a
15079	臊	sāo	Old_Chinese	1134	1134e		Karlgren1954
15080	臊	sāo	Middle_Chinese		1134e	saw	Wikibooks2016a
15081	鱢	sāo	Old_Chinese	1134	1134f		Karlgren1954
15082	鱢	sāo	Middle_Chinese		1134f	saw	Wikibooks2016a
15083	澡	zǎo	Old_Chinese	1134	1134g		Karlgren1954
15084	澡	zǎo	Middle_Chinese		1134g	tsawX	Wikibooks2016a
15085	璪	zǎo	Old_Chinese	1134	1134h		Karlgren1954
15086	璪	zǎo	Middle_Chinese		1134h	tsawX	Wikibooks2016a
15087	繰	zǎo	Old_Chinese	1134	1134i		Karlgren1954
15088	繰	zǎo	Middle_Chinese		1134i	tsawX	Wikibooks2016a
15089	趮	zào	Old_Chinese	1134	1134j		Karlgren1954
15090	趮	zào	Middle_Chinese		1134j	tsawH	Wikibooks2016a
15091	躁	zào	Old_Chinese	1134	1134k		Karlgren1954
15092	躁	zào	Middle_Chinese		1134k	tsawH	Wikibooks2016a
15093	懆	cǎo	Old_Chinese	1134	1134l		Karlgren1954
15094	懆	cǎo	Middle_Chinese		1134l	tshawX	Wikibooks2016a
15095	操	cāo	Old_Chinese	1134	1134m		Karlgren1954
15096	操	cāo	Middle_Chinese		1134m	tshawH	Wikibooks2016a
15097	操	cāo	Middle_Chinese		1134m	tshawX	Wikibooks2016a
15098	藻	zǎo	Old_Chinese	1134	1134n		Karlgren1954
15099	藻	zǎo	Middle_Chinese		1134n	tsawX	Wikibooks2016a
15100	勞	láo	Old_Chinese	1135	1135a		Karlgren1954
15101	勞	láo	Middle_Chinese		1135a	law	Wikibooks2016a
15102	勞	láo	Middle_Chinese		1135a	lawH	Wikibooks2016a
15103	膋	liáo	Old_Chinese	1135	1135b		Karlgren1954
15104	膋	liáo	Middle_Chinese		1135b	lew	Wikibooks2016a
15105	暴	bào	Old_Chinese	1136	1136a		Karlgren1954
15106	暴	bào	Middle_Chinese		1136a	bawH	Wikibooks2016a
15107	暴	bào	Middle_Chinese		1136a	buwk	Wikibooks2016a
15108	曝	pù	Old_Chinese	1136	1136b		Karlgren1954
15109	曝	pù	Middle_Chinese		1136b	bawH	Wikibooks2016a
15110	瀑	pù	Old_Chinese	1136	1136c		Karlgren1954
15111	瀑	pù	Middle_Chinese		1136c	bawH	Wikibooks2016a
15112	襮	bó	Old_Chinese	1136	1136d		Karlgren1954
15113	襮	bó	Middle_Chinese		1136d	pak	Wikibooks2016a
15114	襮	bó	Middle_Chinese		1136d	powk	Wikibooks2016a
15115	嚗	bó	Old_Chinese	1136	1136e		Karlgren1954
15116	嚗	bó	Middle_Chinese		1136e	paewk	Wikibooks2016a
15117	毛	máo	Old_Chinese	1137	1137a		Karlgren1954
15118	毛	máo	Middle_Chinese		1137a	maw	Wikibooks2016a
15119	旄	máo	Old_Chinese	1137	1137c		Karlgren1954
15120	旄	máo	Middle_Chinese		1137c	maw	Wikibooks2016a
15121	髦	máo	Old_Chinese	1137	1137e		Karlgren1954
15122	髦	máo	Middle_Chinese		1137e	maw	Wikibooks2016a
15123	芼	mào	Old_Chinese	1137	1137g		Karlgren1954
15124	芼	mào	Middle_Chinese		1137g	mawH	Wikibooks2016a
15125	𦒷		Old_Chinese	1137	1137h		Karlgren1954
15126	𦒷		Middle_Chinese		1137h	mawH	Wikibooks2016a
15127	眊	mào	Old_Chinese	1137	1137i		Karlgren1954
15128	眊	mào	Middle_Chinese		1137i	maewk	Wikibooks2016a
15129	眊	mào	Middle_Chinese		1137i	mak	Wikibooks2016a
15130	眊	mào	Middle_Chinese		1137i	mawH	Wikibooks2016a
15131	秏	hào	Old_Chinese	1137	1137j		Karlgren1954
15132	秏	hào	Middle_Chinese		1137j	xawH	Wikibooks2016a
15133	耗	hào	Old_Chinese	1137	1137k		Karlgren1954
15134	耗	hào	Middle_Chinese		1137k	xawH	Wikibooks2016a
15135	喬	qiáo	Old_Chinese	1138	1138a		Karlgren1954
15136	喬	qiáo	Middle_Chinese		1138a	gjew	Wikibooks2016a
15137	喬	qiáo	Middle_Chinese		1138a	khjew	Wikibooks2016a
15138	喬	qiáo	Middle_Chinese		1138a	kjew	Wikibooks2016a
15139	僑	qiáo	Old_Chinese	1138	1138c		Karlgren1954
15140	僑	qiáo	Middle_Chinese		1138c	gjew	Wikibooks2016a
15141	嶠	jiào	Old_Chinese	1138	1138d		Karlgren1954
15142	嶠	jiào	Middle_Chinese		1138d	gjew	Wikibooks2016a
15143	嶠	jiào	Middle_Chinese		1138d	gjewH	Wikibooks2016a
15144	鐈	qiáo	Old_Chinese	1138	1138e		Karlgren1954
15145	鐈	qiáo	Middle_Chinese		1138e	gjew	Wikibooks2016a
15146	橋	qiáo	Old_Chinese	1138	1138g		Karlgren1954
15147	橋	qiáo	Middle_Chinese		1138g	gjew	Wikibooks2016a
15148	橋	qiáo	Middle_Chinese		1138g	kjewH	Wikibooks2016a
15149	橋	qiáo	Middle_Chinese		1138g	kjewX	Wikibooks2016a
15150	趫	qiáo	Old_Chinese	1138	1138h		Karlgren1954
15151	趫	qiáo	Middle_Chinese		1138h	gjew	Wikibooks2016a
15152	憍	jiāo	Old_Chinese	1138	1138i		Karlgren1954
15153	憍	jiāo	Middle_Chinese		1138i	kjew	Wikibooks2016a
15154	撟	jiǎo	Old_Chinese	1138	1138j		Karlgren1954
15155	撟	jiǎo	Middle_Chinese		1138j	kjewX	Wikibooks2016a
15156	敿	jiǎo	Old_Chinese	1138	1138k		Karlgren1954
15157	敿	jiǎo	Middle_Chinese		1138k	kjewX	Wikibooks2016a
15158	矯	jiǎo	Old_Chinese	1138	1138l		Karlgren1954
15159	矯	jiǎo	Middle_Chinese		1138l	kjewX	Wikibooks2016a
15160	譑	jiǎo	Old_Chinese	1138	1138m		Karlgren1954
15161	譑	jiǎo	Middle_Chinese		1138m	kjewX	Wikibooks2016a
15162	鷮	jiāo	Old_Chinese	1138	1138n		Karlgren1954
15163	鷮	jiāo	Middle_Chinese		1138n	gjew	Wikibooks2016a
15164	鷮	jiāo	Middle_Chinese		1138n	kjew	Wikibooks2016a
15165	驕	jiāo	Old_Chinese	1138	1138o		Karlgren1954
15166	驕	jiāo	Middle_Chinese		1138o	khjew	Wikibooks2016a
15167	驕	jiāo	Middle_Chinese		1138o	xjew	Wikibooks2016a
15168	繑	qiāo	Old_Chinese	1138	1138p		Karlgren1954
15169	繑	qiāo	Middle_Chinese		1138p	khjew	Wikibooks2016a
15170	蹻	juē	Old_Chinese	1138	1138q		Karlgren1954
15171	蹻	juē	Middle_Chinese		1138q	gjak	Wikibooks2016a
15172	蹻	juē	Middle_Chinese		1138q	kjak	Wikibooks2016a
15173	蹻	juē	Middle_Chinese		1138q	kjewX	Wikibooks2016a
15174	屩	juē	Old_Chinese	1138	1138r		Karlgren1954
15175	屩	juē	Middle_Chinese		1138r	kjak	Wikibooks2016a
15176	荍	qiáo	Old_Chinese	1139	1139a		Karlgren1954
15177	荍	qiáo	Middle_Chinese		1139a	gjiew	Wikibooks2016a
15178	囂	xiāo	Old_Chinese	1140	1140a		Karlgren1954
15179	囂	xiāo	Middle_Chinese		1140a	xjew	Wikibooks2016a
15180	夭	yāo	Old_Chinese	1141	1141a		Karlgren1954
15181	夭	yāo	Middle_Chinese		1141a	'awX	Wikibooks2016a
15182	夭	yāo	Middle_Chinese		1141a	'jewX	Wikibooks2016a
15183	枖	yāo	Old_Chinese	1141	1141c		Karlgren1954
15184	枖	yāo	Middle_Chinese		1141c	'jew	Wikibooks2016a
15185	妖	yāo	Old_Chinese	1141	1141d		Karlgren1954
15186	妖	yāo	Middle_Chinese		1141d	'jew	Wikibooks2016a
15187	𡝩		Old_Chinese	1141	1141e		Karlgren1954
15188	𡝩		Middle_Chinese		1141e	'jew	Wikibooks2016a
15189	殀	yāo	Old_Chinese	1141	1141f		Karlgren1954
15190	殀	yāo	Middle_Chinese		1141f	'jewX	Wikibooks2016a
15191	祆	xiān	Old_Chinese	1141	1141g		Karlgren1954
15192	祆	xiān	Middle_Chinese		1141g	'jew	Wikibooks2016a
15193	訞	yāo	Old_Chinese	1141	1141h		Karlgren1954
15194	訞	yāo	Middle_Chinese		1141h	'jew	Wikibooks2016a
15195	宎	yǎo	Old_Chinese	1141	1141i		Karlgren1954
15196	宎	yǎo	Middle_Chinese		1141i	'ewX	Wikibooks2016a
15197	穾	yào	Old_Chinese	1141	1141j		Karlgren1954
15198	穾	yào	Middle_Chinese		1141j	'ew	Wikibooks2016a
15199	穾	yào	Middle_Chinese		1141j	'ewH	Wikibooks2016a
15200	穾	yào	Middle_Chinese		1141j	'ewX	Wikibooks2016a
15201	䴠	yǎo	Old_Chinese	1141	1141k		Karlgren1954
15202	䴠	yǎo	Middle_Chinese		1141k	'awX	Wikibooks2016a
15203	沃	wò	Old_Chinese	1141	1141l		Karlgren1954
15204	沃	wò	Middle_Chinese		1141l	'owk	Wikibooks2016a
15205	鋈	wù	Old_Chinese	1141	1141m		Karlgren1954
15206	鋈	wù	Middle_Chinese		1141m	'owk	Wikibooks2016a
15207	要	yào	Old_Chinese	1142	1142a		Karlgren1954
15208	要	yào	Middle_Chinese		1142a	'jiew	Wikibooks2016a
15209	要	yào	Middle_Chinese		1142a	'jiewH	Wikibooks2016a
15210	腰	yāo	Old_Chinese	1142	1142b		Karlgren1954
15211	腰	yāo	Middle_Chinese		1142b	'jiew	Wikibooks2016a
15212	喓	yāo	Old_Chinese	1142	1142c		Karlgren1954
15213	喓	yāo	Middle_Chinese		1142c	'jiew	Wikibooks2016a
15214	葽	yāo	Old_Chinese	1142	1142d		Karlgren1954
15215	葽	yāo	Middle_Chinese		1142d	'jiew	Wikibooks2016a
15216	朝	cháo	Old_Chinese	1143	1143a		Karlgren1954
15217	朝	cháo	Middle_Chinese		1143a	drjew	Wikibooks2016a
15218	朝	cháo	Middle_Chinese		1143a	trjew	Wikibooks2016a
15219	潮	cháo	Old_Chinese	1143	1143d		Karlgren1954
15220	潮	cháo	Middle_Chinese		1143d	drjew	Wikibooks2016a
15221	䍃	yóu	Old_Chinese	1144	1144a		Karlgren1954
15222	䍃	yóu	Middle_Chinese		1144a	yew	Wikibooks2016a
15223	窰	yáo	Old_Chinese	1144	1144b		Karlgren1954
15224	窰	yáo	Middle_Chinese		1144b	yew	Wikibooks2016a
15225	窯	yáo	Old_Chinese	1144	1144c		Karlgren1954
15226	窯	yáo	Middle_Chinese		1144c	yew	Wikibooks2016a
15227	傜	yáo	Old_Chinese	1144	1144d		Karlgren1954
15228	傜	yáo	Middle_Chinese		1144d	yew	Wikibooks2016a
15229	徭	yáo	Old_Chinese	1144	1144e		Karlgren1954
15230	徭	yáo	Middle_Chinese		1144e	yew	Wikibooks2016a
15231	媱	yáo	Old_Chinese	1144	1144f		Karlgren1954
15232	媱	yáo	Middle_Chinese		1144f	yew	Wikibooks2016a
15233	搖	yáo	Old_Chinese	1144	1144g		Karlgren1954
15234	搖	yáo	Middle_Chinese		1144g	yew	Wikibooks2016a
15235	榣	yáo	Old_Chinese	1144	1144h		Karlgren1954
15236	榣	yáo	Middle_Chinese		1144h	yew	Wikibooks2016a
15237	瑤	yáo	Old_Chinese	1144	1144i		Karlgren1954
15238	瑤	yáo	Middle_Chinese		1144i	yew	Wikibooks2016a
15239	謠	yáo	Old_Chinese	1144	1144j		Karlgren1954
15240	謠	yáo	Middle_Chinese		1144j	yew	Wikibooks2016a
15241	遙	yáo	Old_Chinese	1144	1144k		Karlgren1954
15242	遙	yáo	Middle_Chinese		1144k	yew	Wikibooks2016a
15243	鰩	yáo	Old_Chinese	1144	1144l		Karlgren1954
15244	鰩	yáo	Middle_Chinese		1144l	yew	Wikibooks2016a
15245	鷂	yào	Old_Chinese	1144	1144m		Karlgren1954
15246	鷂	yào	Middle_Chinese		1144m	yewH	Wikibooks2016a
15247	繇	yáo	Old_Chinese	1144	1144n		Karlgren1954
15248	繇	yáo	Middle_Chinese		1144n	drjuwH	Wikibooks2016a
15249	繇	yáo	Middle_Chinese		1144n	yew	Wikibooks2016a
15250	櫾	yóu	Old_Chinese	1144	1144o		Karlgren1954
15251	櫾	yóu	Middle_Chinese		1144o	yuw	Wikibooks2016a
15252	兆	zhào	Old_Chinese	1145	1145a		Karlgren1954
15253	兆	zhào	Middle_Chinese		1145a	drjewX	Wikibooks2016a
15254	垗	zhào	Old_Chinese	1145	1145b		Karlgren1954
15255	垗	zhào	Middle_Chinese		1145b	drjewX	Wikibooks2016a
15256	旐	zhào	Old_Chinese	1145	1145c		Karlgren1954
15257	旐	zhào	Middle_Chinese		1145c	drjewX	Wikibooks2016a
15258	姚	yáo	Old_Chinese	1145	1145d		Karlgren1954
15259	姚	yáo	Middle_Chinese		1145d	yew	Wikibooks2016a
15260	珧	yáo	Old_Chinese	1145	1145g		Karlgren1954
15261	珧	yáo	Middle_Chinese		1145g	yew	Wikibooks2016a
15262	銚	yáo	Old_Chinese	1145	1145h		Karlgren1954
15263	銚	yáo	Middle_Chinese		1145h	dew	Wikibooks2016a
15264	銚	yáo	Middle_Chinese		1145h	thew	Wikibooks2016a
15265	銚	yáo	Middle_Chinese		1145h	tshjew	Wikibooks2016a
15266	恌	tiāo	Old_Chinese	1145	1145i		Karlgren1954
15267	恌	tiāo	Middle_Chinese		1145i	thew	Wikibooks2016a
15268	眺	tiào	Old_Chinese	1145	1145j		Karlgren1954
15269	眺	tiào	Middle_Chinese		1145j	thewH	Wikibooks2016a
15270	祧	tiāo	Old_Chinese	1145	1145k		Karlgren1954
15271	祧	tiāo	Middle_Chinese		1145k	thew	Wikibooks2016a
15272	覜	tiào	Old_Chinese	1145	1145l		Karlgren1954
15273	覜	tiào	Middle_Chinese		1145l	thewH	Wikibooks2016a
15274	頫	fǔ	Old_Chinese	1145	1145m		Karlgren1954
15275	頫	fǔ	Middle_Chinese		1145m	thewH	Wikibooks2016a
15276	佻	tiāo	Old_Chinese	1145	1145n		Karlgren1954
15277	佻	tiāo	Middle_Chinese		1145n	dew	Wikibooks2016a
15278	佻	tiāo	Middle_Chinese		1145n	dewX	Wikibooks2016a
15279	佻	tiāo	Middle_Chinese		1145n	thew	Wikibooks2016a
15280	挑	tiāo	Old_Chinese	1145	1145o		Karlgren1954
15281	挑	tiāo	Middle_Chinese		1145o	dewX	Wikibooks2016a
15282	挑	tiāo	Middle_Chinese		1145o	thaw	Wikibooks2016a
15283	挑	tiāo	Middle_Chinese		1145o	thew	Wikibooks2016a
15284	跳	tiào	Old_Chinese	1145	1145p		Karlgren1954
15285	跳	tiào	Middle_Chinese		1145p	dew	Wikibooks2016a
15286	窕	tiǎo	Old_Chinese	1145	1145q		Karlgren1954
15287	窕	tiǎo	Middle_Chinese		1145q	dewX	Wikibooks2016a
15288	窕	tiǎo	Middle_Chinese		1145q	thew	Wikibooks2016a
15289	誂	tiǎo	Old_Chinese	1145	1145r		Karlgren1954
15290	誂	tiǎo	Middle_Chinese		1145r	dewX	Wikibooks2016a
15291	洮	táo	Old_Chinese	1145	1145s		Karlgren1954
15292	洮	táo	Middle_Chinese		1145s	thaw	Wikibooks2016a
15293	咷	táo	Old_Chinese	1145	1145t		Karlgren1954
15294	咷	táo	Middle_Chinese		1145t	daw	Wikibooks2016a
15295	咷	táo	Middle_Chinese		1145t	thewH	Wikibooks2016a
15296	桃	táo	Old_Chinese	1145	1145u		Karlgren1954
15297	桃	táo	Middle_Chinese		1145u	daw	Wikibooks2016a
15298	逃	táo	Old_Chinese	1145	1145v		Karlgren1954
15299	逃	táo	Middle_Chinese		1145v	daw	Wikibooks2016a
15300	鞉	táo	Old_Chinese	1145	1145x		Karlgren1954
15301	鞉	táo	Middle_Chinese		1145x	daw	Wikibooks2016a
15302	鼗	táo	Old_Chinese	1145	1145y		Karlgren1954
15303	鼗	táo	Middle_Chinese		1145y	daw	Wikibooks2016a
15304	駣	táo	Old_Chinese	1145	1145z		Karlgren1954
15305	駣	táo	Middle_Chinese		1145z	daw	Wikibooks2016a
15306	駣	táo	Middle_Chinese		1145z	dawX	Wikibooks2016a
15307	肇	zhào	Old_Chinese	1146	1146a		Karlgren1954
15308	肇	zhào	Middle_Chinese		1146a	drjewX	Wikibooks2016a
15309	鼂	cháo	Old_Chinese	1147	1147a		Karlgren1954
15310	鼂	cháo	Middle_Chinese		1147a	drjew	Wikibooks2016a
15311	焦	jiāo	Old_Chinese	1148	1148a		Karlgren1954
15312	焦	jiāo	Middle_Chinese		1148a	tsjew	Wikibooks2016a
15313	燋	jiāo	Old_Chinese	1148	1148b		Karlgren1954
15314	燋	jiāo	Middle_Chinese		1148b	tsjak	Wikibooks2016a
15315	燋	jiāo	Middle_Chinese		1148b	tsraewk	Wikibooks2016a
15316	僬	jiāo	Old_Chinese	1148	1148c		Karlgren1954
15317	僬	jiāo	Middle_Chinese		1148c	dzjew	Wikibooks2016a
15318	僬	jiāo	Middle_Chinese		1148c	tsjewH	Wikibooks2016a
15319	潐	jiào	Old_Chinese	1148	1148d		Karlgren1954
15320	潐	jiào	Middle_Chinese		1148d	tsjewH	Wikibooks2016a
15321	蕉	jiāo	Old_Chinese	1148	1148e		Karlgren1954
15322	蕉	jiāo	Middle_Chinese		1148e	tsjew	Wikibooks2016a
15323	醮	jiào	Old_Chinese	1148	1148f		Karlgren1954
15324	醮	jiào	Middle_Chinese		1148f	tsjewH	Wikibooks2016a
15325	鷦	jiāo	Old_Chinese	1148	1148g		Karlgren1954
15326	鷦	jiāo	Middle_Chinese		1148g	tsjew	Wikibooks2016a
15327	憔	qiáo	Old_Chinese	1148	1148h		Karlgren1954
15328	憔	qiáo	Middle_Chinese		1148h	dzjew	Wikibooks2016a
15329	樵	qiáo	Old_Chinese	1148	1148i		Karlgren1954
15330	樵	qiáo	Middle_Chinese		1148i	dzjew	Wikibooks2016a
15331	譙	qiào	Old_Chinese	1148	1148j		Karlgren1954
15332	譙	qiào	Middle_Chinese		1148j	dzjew	Wikibooks2016a
15333	噍	jiào	Old_Chinese	1148	1148k		Karlgren1954
15334	噍	jiào	Middle_Chinese		1148k	dzjewH	Wikibooks2016a
15335	噍	jiào	Middle_Chinese		1148k	tsjew	Wikibooks2016a
15336	噍	jiào	Middle_Chinese		1148k	tsjuw	Wikibooks2016a
15337	穛	zhuō	Old_Chinese	1148	1148l		Karlgren1954
15338	穛	zhuō	Middle_Chinese		1148l	tsraewk	Wikibooks2016a
15339	𥼚		Old_Chinese	1148	1148m		Karlgren1954
15340	𥼚		Middle_Chinese		1148m	tsraewk	Wikibooks2016a
15341	小	xiǎo	Old_Chinese	1149	1149a		Karlgren1954
15342	小	xiǎo	Middle_Chinese		1149a	sjewX	Wikibooks2016a
15343	少	shǎo	Old_Chinese	1149	1149e		Karlgren1954
15344	少	shǎo	Middle_Chinese		1149e	syewH	Wikibooks2016a
15345	少	shǎo	Middle_Chinese		1149e	syewX	Wikibooks2016a
15346	肖	xiào	Old_Chinese	1149	1149g		Karlgren1954
15347	肖	xiào	Middle_Chinese		1149g	sjew	Wikibooks2016a
15348	肖	xiào	Middle_Chinese		1149g	sjewH	Wikibooks2016a
15349	宵	xiāo	Old_Chinese	1149	1149h		Karlgren1954
15350	宵	xiāo	Middle_Chinese		1149h	sjew	Wikibooks2016a
15351	消	xiāo	Old_Chinese	1149	1149j		Karlgren1954
15352	消	xiāo	Middle_Chinese		1149j	sjew	Wikibooks2016a
15353	痟	xiāo	Old_Chinese	1149	1149k		Karlgren1954
15354	痟	xiāo	Middle_Chinese		1149k	sjew	Wikibooks2016a
15355	綃	xiāo	Old_Chinese	1149	1149l		Karlgren1954
15356	綃	xiāo	Middle_Chinese		1149l	sew	Wikibooks2016a
15357	綃	xiāo	Middle_Chinese		1149l	sjew	Wikibooks2016a
15358	逍	xiāo	Old_Chinese	1149	1149m		Karlgren1954
15359	逍	xiāo	Middle_Chinese		1149m	sjew	Wikibooks2016a
15360	銷	xiāo	Old_Chinese	1149	1149n		Karlgren1954
15361	銷	xiāo	Middle_Chinese		1149n	sjew	Wikibooks2016a
15362	霄	xiāo	Old_Chinese	1149	1149o		Karlgren1954
15363	霄	xiāo	Middle_Chinese		1149o	sjew	Wikibooks2016a
15364	俏	qiào	Old_Chinese	1149	1149p		Karlgren1954
15365	俏	qiào	Middle_Chinese		1149p	tshjewH	Wikibooks2016a
15366	哨	shào	Old_Chinese	1149	1149q		Karlgren1954
15367	哨	shào	Middle_Chinese		1149q	tshjewH	Wikibooks2016a
15368	峭	qiào	Old_Chinese	1149	1149r		Karlgren1954
15369	峭	qiào	Middle_Chinese		1149r	tshjewH	Wikibooks2016a
15370	悄	qiāo	Old_Chinese	1149	1149s		Karlgren1954
15371	悄	qiāo	Middle_Chinese		1149s	tshjewX	Wikibooks2016a
15372	誚	qiào	Old_Chinese	1149	1149t		Karlgren1954
15373	誚	qiào	Middle_Chinese		1149t	dzjewH	Wikibooks2016a
15374	趙	zhào	Old_Chinese	1149	1149u		Karlgren1954
15375	趙	zhào	Middle_Chinese		1149u	dewX	Wikibooks2016a
15376	趙	zhào	Middle_Chinese		1149u	drjewX	Wikibooks2016a
15377	捎	shāo	Old_Chinese	1149	1149x		Karlgren1954
15378	捎	shāo	Middle_Chinese		1149x	sew	Wikibooks2016a
15379	梢	shāo	Old_Chinese	1149	1149y		Karlgren1954
15380	梢	shāo	Middle_Chinese		1149y	sraew	Wikibooks2016a
15381	稍	shāo	Old_Chinese	1149	1149z		Karlgren1954
15382	稍	shāo	Middle_Chinese		1149z	sraewH	Wikibooks2016a
15383	筲	shāo	Old_Chinese	1149	1149a'		Karlgren1954
15384	筲	shāo	Middle_Chinese		1149a'	sraew	Wikibooks2016a
15385	蛸	shāo	Old_Chinese	1149	1149b'		Karlgren1954
15386	蛸	shāo	Middle_Chinese		1149b'	sraew	Wikibooks2016a
15387	削	xuē	Old_Chinese	1149	1149c'		Karlgren1954
15388	削	xuē	Middle_Chinese		1149c'	sjak	Wikibooks2016a
15389	削	xuē	Middle_Chinese		1149c'	sjewH	Wikibooks2016a
15390	削	xuē	Middle_Chinese		1149c'	sraewH	Wikibooks2016a
15391	揱	xiāo	Old_Chinese	1149	1149d'		Karlgren1954
15392	揱	xiāo	Middle_Chinese		1149d'	sew	Wikibooks2016a
15393	揱	xiāo	Middle_Chinese		1149d'	sraew	Wikibooks2016a
15394	揱	xiāo	Middle_Chinese		1149d'	sraewk	Wikibooks2016a
15395	箾	shuò	Old_Chinese	1149	1149e'		Karlgren1954
15396	箾	shuò	Middle_Chinese		1149e'	sew	Wikibooks2016a
15397	箾	shuò	Middle_Chinese		1149e'	sraewk	Wikibooks2016a
15398	笑	xiào	Old_Chinese	1150	1150a		Karlgren1954
15399	笑	xiào	Middle_Chinese		1150a	sjewH	Wikibooks2016a
15400	𤋯		Old_Chinese	1151	1151a		Karlgren1954
15401	𤋯		Middle_Chinese		1151a	ljew	Wikibooks2016a
15402	𤋯		Middle_Chinese		1151a	ljewH	Wikibooks2016a
15403	尞	liào	Old_Chinese	1151	1151b		Karlgren1954
15404	尞	liào	Middle_Chinese		1151b	ljewH	Wikibooks2016a
15405	燎	liáo	Old_Chinese	1151	1151e		Karlgren1954
15406	燎	liáo	Middle_Chinese		1151e	lewH	Wikibooks2016a
15407	療	liáo	Old_Chinese	1151	1151f		Karlgren1954
15408	療	liáo	Middle_Chinese		1151f	ljewH	Wikibooks2016a
15409	繚	liáo	Old_Chinese	1151	1151g		Karlgren1954
15410	繚	liáo	Middle_Chinese		1151g	lewX	Wikibooks2016a
15411	繚	liáo	Middle_Chinese		1151g	ljewX	Wikibooks2016a
15412	僚	liáo	Old_Chinese	1151	1151h		Karlgren1954
15413	僚	liáo	Middle_Chinese		1151h	lew	Wikibooks2016a
15414	僚	liáo	Middle_Chinese		1151h	lewX	Wikibooks2016a
15415	寮	liáo	Old_Chinese	1151	1151i		Karlgren1954
15416	寮	liáo	Middle_Chinese		1151i	lew	Wikibooks2016a
15417	寮	liáo	Middle_Chinese		1151i	lewX	Wikibooks2016a
15418	憭	liǎo	Old_Chinese	1151	1151m		Karlgren1954
15419	憭	liǎo	Middle_Chinese		1151m	lew	Wikibooks2016a
15420	獠	liáo	Old_Chinese	1151	1151n		Karlgren1954
15421	獠	liáo	Middle_Chinese		1151n	lew	Wikibooks2016a
15422	瞭	liǎo	Old_Chinese	1151	1151o		Karlgren1954
15423	瞭	liǎo	Middle_Chinese		1151o	lew	Wikibooks2016a
15424	瞭	liǎo	Middle_Chinese		1151o	lewX	Wikibooks2016a
15425	膫	liáo	Old_Chinese	1151	1151p		Karlgren1954
15426	膫	liáo	Middle_Chinese		1151p	lew	Wikibooks2016a
15427	遼	liáo	Old_Chinese	1151	1151q		Karlgren1954
15428	遼	liáo	Middle_Chinese		1151q	lew	Wikibooks2016a
15429	鷯	liáo	Old_Chinese	1151	1151r		Karlgren1954
15430	鷯	liáo	Middle_Chinese		1151r	lew	Wikibooks2016a
15431	橑	lǎo	Old_Chinese	1151	1151s		Karlgren1954
15432	橑	lǎo	Middle_Chinese		1151s	lawX	Wikibooks2016a
15433	橑	lǎo	Middle_Chinese		1151s	lew	Wikibooks2016a
15434	簝	liáo	Old_Chinese	1151	1151t		Karlgren1954
15435	簝	liáo	Middle_Chinese		1151t	law	Wikibooks2016a
15436	簝	liáo	Middle_Chinese		1151t	lew	Wikibooks2016a
15437	潦	lǎo	Old_Chinese	1151	1151u		Karlgren1954
15438	潦	lǎo	Middle_Chinese		1151u	lawX	Wikibooks2016a
15439	䕩	lǎo	Old_Chinese	1151	1151v		Karlgren1954
15440	䕩	lǎo	Middle_Chinese		1151v	lawX	Wikibooks2016a
15441	擾	rǎo	Old_Chinese	1152	1152a		Karlgren1954
15442	擾	rǎo	Middle_Chinese		1152a	nyewX	Wikibooks2016a
15443	獶	nǎo	Old_Chinese	1152	1152b		Karlgren1954
15444	獶	nǎo	Middle_Chinese		1152b	naw	Wikibooks2016a
15445	表	biǎo	Old_Chinese	1153	1153a		Karlgren1954
15446	表	biǎo	Middle_Chinese		1153a	pjewX	Wikibooks2016a
15447	髟	biāo	Old_Chinese	1154	1154a		Karlgren1954
15448	髟	biāo	Middle_Chinese		1154a	pjiew	Wikibooks2016a
15449	髟	biāo	Middle_Chinese		1154a	pjiw	Wikibooks2016a
15450	髟	biāo	Middle_Chinese		1154a	sraem	Wikibooks2016a
15451	髟	biāo	Old_Chinese	1154	1154a		Karlgren1954
15452	髟	biāo	Middle_Chinese		1154a	pjiew	Wikibooks2016a
15453	髟	biāo	Middle_Chinese		1154a	pjiw	Wikibooks2016a
15454	髟	biāo	Middle_Chinese		1154a	sraem	Wikibooks2016a
15455	猋	biāo	Old_Chinese	1155	1155a		Karlgren1954
15456	猋	biāo	Middle_Chinese		1155a	pjiew	Wikibooks2016a
15457	驫	biāo	Old_Chinese	1156	1156a		Karlgren1954
15458	驫	biāo	Middle_Chinese		1156a	pjiew	Wikibooks2016a
15459	驫	biāo	Middle_Chinese		1156a	pjiw	Wikibooks2016a
15460	𤐫		Old_Chinese	1157	1157a		Karlgren1954
15461	𤐫		Middle_Chinese		1157a	phjiew	Wikibooks2016a
15462	𤐫		Middle_Chinese		1157a	phjiewH	Wikibooks2016a
15463	票	piào	Old_Chinese	1157	1157b		Karlgren1954
15464	票	piào	Middle_Chinese		1157b	phjiew	Wikibooks2016a
15465	熛	biāo	Old_Chinese	1157	1157c		Karlgren1954
